CATEGORY,INDEX,NORAD_CAT_ID_1,OBJECT_NAME_1,SHAPE_1,OBJECT_CLASS_1,NORAD_CAT_ID_2,OBJECT_NAME_2,SHAPE_2,OBJECT_CLASS_2,TCA,TCA_RANGE,TCA_RELATIVE_SPEED,DILUTION,RADIUS_1,RADIUS_2,HBR,PC_CELESTRAK,PC_SPACEMAP,ERROR(RATIO)
Celestrak,28195,57058,STARLINK-6217 [+],,Unknown,57187,SVYATOBOR 1 (RS60S) [+],,Unknown,2023-09-25 11:55:30.204,4.281,7.331,1.134,0.001,0.001,0.002,2.144e-07,2.4091497147873125e-07,0.0
spacemap,28195,57058,STARLINK-6217 [+],,Unknown,57187,SVYATOBOR 1 (RS60S) [+],,Unknown,2023-09-25 11:55:30.204,4.280666718262468,7.331,1.134,0.001,0.001,0.002,2.144e-07,2.4091497147873125e-07,1.1236705759269183
Celestrak,28237,56391,STARLINK-6298 [+],,Unknown,39052,CZ-4B DEB [-],Unknown,Unknown,2023-09-27 11:47:53.716,4.285,14.276,2.177,0.001,0.0003,0.0020934194868599,1.115e-07,2.633825717523046e-07,0.0
spacemap,28237,56391,STARLINK-6298 [+],,Unknown,39052,CZ-4B DEB [-],Unknown,Unknown,2023-09-27 11:47:53.716,4.285248921041893,14.276,2.177,0.001,0.0003,0.0020934194868599,1.115e-07,2.633825717523046e-07,2.362175531410804
Celestrak,28250,57401,TIANMU-1 09 [+],,Unknown,55016,OBJECT H [-],Unknown,Unknown,2023-09-26 07:13:36.271,4.286,0.287,1.01,0.001,0.0015,0.0025,2.403e-07,3.755383708788824e-07,0.0
spacemap,28250,57401,TIANMU-1 09 [+],,Unknown,55016,OBJECT H [-],Unknown,Unknown,2023-09-26 07:13:36.271,4.285743008034236,0.287,1.01,0.001,0.0015,0.0025,2.403e-07,3.755383708788824e-07,1.5627897248392941
Celestrak,28262,56529,STARLINK-6307 [+],,Unknown,29042,CZ-4B DEB [-],Unknown,Unknown,2023-10-01 06:07:11.227,4.287,9.635,1.261,0.001,0.0003,0.0020930665634573903,1.924e-07,2.6305959263349216e-07,0.0
spacemap,28262,56529,STARLINK-6307 [+],,Unknown,29042,CZ-4B DEB [-],Unknown,Unknown,2023-10-01 06:07:11.227,4.287155904263102,9.635,1.261,0.001,0.0003,0.0020930665634573903,1.924e-07,2.6305959263349216e-07,1.3672535999661755
Celestrak,28263,57529,STARLINK-30266 [+],,Unknown,30032,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-27 03:15:00.091,4.287,14.266,2.187,0.001,0.0003,0.0020930526910138796,1.11e-07,2.6304690285019985e-07,0.0
spacemap,28263,57529,STARLINK-30266 [+],,Unknown,30032,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-27 03:15:00.091,4.287230897171868,14.266,2.187,0.001,0.0003,0.0020930526910138796,1.11e-07,2.6304690285019985e-07,2.369791917569368
Celestrak,28274,57173,OBJECT H [+],,Unknown,57226,STARLINK-6350 [+],Unknown,Unknown,2023-09-25 10:44:19.490,4.288,11.686,1.473,0.001,0.0015,0.0025,1.648e-07,3.7515653512889455e-07,0.0
spacemap,28274,57173,OBJECT H [+],,Unknown,57226,STARLINK-6350 [+],Unknown,Unknown,2023-09-25 10:44:19.490,4.2879234773211,11.686,1.473,0.001,0.0015,0.0025,1.648e-07,3.7515653512889455e-07,2.276435285976302
Celestrak,28289,57337,STARLINK-6322 [+],,Unknown,40033,FLOCK 1C-11 [-],Unknown,Unknown,2023-09-30 01:56:37.650,4.29,14.23,2.167,0.001,0.0015,0.0025,5.484e-08,3.7486936622091323e-07,0.0
spacemap,28289,57337,STARLINK-6322 [+],,Unknown,40033,FLOCK 1C-11 [-],Unknown,Unknown,2023-09-30 01:56:37.650,4.289565546933193,14.23,2.167,0.001,0.0015,0.0025,5.484e-08,3.7486936622091323e-07,6.835692308915267
Celestrak,28301,57342,STARLINK-6375 [+],,Unknown,35863,IRIDIUM 33 DEB [-],Unknown,Unknown,2023-09-29 17:37:46.401,4.292,7.748,1.154,0.001,0.0003,0.002092092537341026,2.1e-07,2.621696461127953e-07,0.0
spacemap,28301,57342,STARLINK-6375 [+],,Unknown,35863,IRIDIUM 33 DEB [-],Unknown,Unknown,2023-09-29 17:37:46.401,4.292427765338444,7.748,1.154,0.001,0.0003,0.002092092537341026,2.1e-07,2.621696461127953e-07,1.2484268862514063
Celestrak,28329,56413,STARLINK-6258 [+],,Unknown,39432,ICUBE-1 [-],Unknown,Unknown,2023-09-24 20:04:22.332,4.295,12.996,1.715,0.001,0.0015,0.0025,1.413e-07,3.7388812541344234e-07,0.0
spacemap,28329,56413,STARLINK-6258 [+],,Unknown,39432,ICUBE-1 [-],Unknown,Unknown,2023-09-24 20:04:22.332,4.295190679902957,12.996,1.715,0.001,0.0015,0.0025,1.413e-07,3.7388812541344234e-07,2.646058920123442
Celestrak,28330,57021,OBJECT T [+],,Unknown,22478,SL-16 DEB [-],Unknown,Unknown,2023-09-30 11:05:45.907,4.295,11.99,1.518,0.001,0.0003,0.0020915444729143803,1.596e-07,2.616698182256642e-07,0.0
spacemap,28330,57021,OBJECT T [+],,Unknown,22478,SL-16 DEB [-],Unknown,Unknown,2023-09-30 11:05:45.907,4.295399837082523,11.99,1.518,0.001,0.0003,0.0020915444729143803,1.596e-07,2.616698182256642e-07,1.6395352019151892
Celestrak,28331,57792,TIANQI-21 [+],,Unknown,35153,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-26 09:39:57.416,4.295,8.767,1.219,0.001,0.0003,0.0020917095573180977,1.987e-07,2.6182030295200265e-07,0.0
spacemap,28331,57792,TIANQI-21 [+],,Unknown,35153,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-26 09:39:57.416,4.294504175896828,8.767,1.219,0.001,0.0003,0.0020917095573180977,1.987e-07,2.6182030295200265e-07,1.3176663460090723
Celestrak,28343,56908,STARLINK-6186 [+],,Unknown,43781,VESTA-1 [-],Unknown,Unknown,2023-09-30 10:43:51.425,4.296,11.817,1.494,0.001,0.0015,0.0025,1.621e-07,3.7378837899043357e-07,0.0
spacemap,28343,56908,STARLINK-6186 [+],,Unknown,43781,VESTA-1 [-],Unknown,Unknown,2023-09-30 10:43:51.425,4.295763733472,11.817,1.494,0.001,0.0015,0.0025,1.621e-07,3.7378837899043357e-07,2.3059122701445625
Celestrak,28364,56690,STARLINK-30124 [+],,Unknown,36713,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-28 04:31:15.789,4.298,8.074,1.171,0.001,0.0003,0.0020911358315212378,2.068e-07,2.6129757625048806e-07,0.0
spacemap,28364,56690,STARLINK-30124 [+],,Unknown,36713,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-28 04:31:15.789,4.2976185182540645,8.074,1.171,0.001,0.0003,0.0020911358315212378,2.068e-07,2.6129757625048806e-07,1.2635279315787624
Celestrak,28365,57196,OBJECT AG [+],,Unknown,57307,STARLINK-30209 [+],Unknown,Unknown,2023-09-28 01:38:18.288,4.298,10.458,1.333,0.001,0.0015,0.0025,1.816e-07,3.7345845867476495e-07,0.0
spacemap,28365,57196,OBJECT AG [+],,Unknown,57307,STARLINK-30209 [+],Unknown,Unknown,2023-09-28 01:38:18.288,4.2976607953129955,10.458,1.333,0.001,0.0015,0.0025,1.816e-07,3.7345845867476495e-07,2.0564893098830668
Celestrak,28378,57585,OBJECT F [+],,Unknown,12987,COSMOS 1328 [?],Unknown,Unknown,2023-09-29 04:21:16.027,4.299,15.142,3.039,0.001,0.0015,0.0025,7.963e-08,3.731599506556344e-07,0.0
spacemap,28378,57585,OBJECT F [+],,Unknown,12987,COSMOS 1328 [?],Unknown,Unknown,2023-09-29 04:21:16.027,4.2993794020971965,15.142,3.039,0.001,0.0015,0.0025,7.963e-08,3.731599506556344e-07,4.686172933010604
Celestrak,28425,56526,STARLINK-6317 [+],,Unknown,42830,OBJECT F [-],Unknown,Unknown,2023-09-26 22:40:03.873,4.304,10.535,1.342,0.001,0.0015,0.0025,1.801e-07,3.724217599716004e-07,0.0
spacemap,28425,56526,STARLINK-6317 [+],,Unknown,42830,OBJECT F [-],Unknown,Unknown,2023-09-26 22:40:03.873,4.303638272857257,10.535,1.342,0.001,0.0015,0.0025,1.801e-07,3.724217599716004e-07,2.0678609659722396
Celestrak,28440,57196,OBJECT AG [+],,Unknown,45650,FREGAT DEB [-],Unknown,Unknown,2023-09-29 02:20:15.716,4.305,13.897,1.822,0.001,0.0003,0.002089783374514317,1.326e-07,2.6006822848803e-07,0.0
spacemap,28440,57196,OBJECT AG [+],,Unknown,45650,FREGAT DEB [-],Unknown,Unknown,2023-09-29 02:20:15.716,4.304977934095984,13.897,1.822,0.001,0.0003,0.002089783374514317,1.326e-07,2.6006822848803e-07,1.9612988573757917
Celestrak,28458,56416,STARLINK-6260 [+],,Unknown,32787,COMPASS-1 [-],Unknown,Unknown,2023-09-30 02:07:53.473,4.307,11.168,1.412,0.001,0.0015,0.0025,1.711e-07,3.7179739876507453e-07,0.0
spacemap,28458,56416,STARLINK-6260 [+],,Unknown,32787,COMPASS-1 [-],Unknown,Unknown,2023-09-30 02:07:53.473,4.30725031922258,11.168,1.412,0.001,0.0015,0.0025,1.711e-07,3.7179739876507453e-07,2.172983043629892
Celestrak,28459,56933,OTTER PUP [P],,Unknown,56955,BLACKJACK ACES-2 [+],,Unknown,2023-09-27 19:42:57.977,4.307,0.028,1.022,0.001,0.001,0.002,2.363e-07,2.3796376771313387e-07,0.0
spacemap,28459,56933,OTTER PUP [P],,Unknown,56955,BLACKJACK ACES-2 [+],,Unknown,2023-09-27 19:42:57.977,4.307129142044542,0.028,1.022,0.001,0.001,0.002,2.363e-07,2.3796376771313387e-07,1.0070409128782645
Celestrak,28464,57190,NANOZOND 1 (RS49S) [+],,Unknown,57430,STARLINK-30189 [+],Unknown,Unknown,2023-10-01 05:25:26.151,4.308,11.615,1.468,0.001,0.0015,0.0025,1.646e-07,3.7167654007442794e-07,0.0
spacemap,28464,57190,NANOZOND 1 (RS49S) [+],,Unknown,57430,STARLINK-30189 [+],Unknown,Unknown,2023-10-01 05:25:26.151,4.30795056078211,11.615,1.468,0.001,0.0015,0.0025,1.646e-07,3.7167654007442794e-07,2.258059174206731
Celestrak,28497,56697,STARLINK-30130 [+],,Unknown,38299,CZ-2D DEB [-],Unknown,Unknown,2023-09-29 23:26:06.156,4.312,9.13,1.232,0.001,0.0003,0.0020885041948829762,1.958e-07,2.589092138223088e-07,0.0
spacemap,28497,56697,STARLINK-30130 [+],,Unknown,38299,CZ-2D DEB [-],Unknown,Unknown,2023-09-29 23:26:06.156,4.311961841248798,9.13,1.232,0.001,0.0003,0.0020885041948829762,1.958e-07,2.589092138223088e-07,1.3223146773355914
Celestrak,28498,57004,OBJECT A [+],,Unknown,18650,SL-8 DEB [-],Unknown,Unknown,2023-09-25 00:50:54.722,4.312,14.836,2.618,0.001,0.0003,0.0020885713364807755,9.205e-08,2.5896995824958694e-07,0.0
spacemap,28498,57004,OBJECT A [+],,Unknown,18650,SL-8 DEB [-],Unknown,Unknown,2023-09-25 00:50:54.722,4.311594706413588,14.836,2.618,0.001,0.0003,0.0020885713364807755,9.205e-08,2.5896995824958694e-07,2.8133618495338073
Celestrak,28499,57633,STARLINK-30306 [+],,Unknown,29180,TRANSIT 15 DEB [-],Unknown,Unknown,2023-09-24 14:45:46.054,4.312,9.806,1.282,0.001,0.0003,0.0020884453556692514,1.882e-07,2.588559889262544e-07,0.0
spacemap,28499,57633,STARLINK-30306 [+],,Unknown,29180,TRANSIT 15 DEB [-],Unknown,Unknown,2023-09-24 14:45:46.054,4.312283629490085,9.806,1.282,0.001,0.0003,0.0020884453556692514,1.882e-07,2.588559889262544e-07,1.3754303343584187
Celestrak,28541,56548,STARLINK-6244 [+],,Unknown,55849,CZ-2C DEB [-],Unknown,Unknown,2023-09-28 21:32:02.803,4.316,8.97,1.225,0.001,0.0003,0.0020878227492166107,1.968e-07,2.5829325888552787e-07,0.0
spacemap,28541,56548,STARLINK-6244 [+],,Unknown,55849,CZ-2C DEB [-],Unknown,Unknown,2023-09-28 21:32:02.803,4.315691573238861,8.97,1.225,0.001,0.0003,0.0020878227492166107,1.968e-07,2.5829325888552787e-07,1.3124657463695524
Celestrak,28608,57629,HEAD-3D [+],,Unknown,30338,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-28 18:13:53.759,4.321,14.187,2.214,0.001,0.0003,0.002086898767614723,1.088e-07,2.5745971385225495e-07,0.0
spacemap,28608,57629,HEAD-3D [+],,Unknown,30338,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-28 18:13:53.759,4.320759086084488,14.187,2.214,0.001,0.0003,0.002086898767614723,1.088e-07,2.5745971385225495e-07,2.3663576640832256
Celestrak,28618,56920,STARLINK-5960 [+],,Unknown,57390,LEMUR-2-MANO [+],,Unknown,2023-09-24 11:21:10.317,4.322,13.826,1.991,0.001,0.001,0.002,1.209e-07,2.3629003227429615e-07,0.0
spacemap,28618,56920,STARLINK-5960 [+],,Unknown,57390,LEMUR-2-MANO [+],,Unknown,2023-09-24 11:21:10.317,4.322356775469833,13.826,1.991,0.001,0.001,0.002,1.209e-07,2.3629003227429615e-07,1.9544254116980657
Celestrak,28619,56955,BLACKJACK ACES-2 [+],,Unknown,31305,PEGASUS R/B [-],Unknown,Unknown,2023-09-25 11:15:13.274,4.322,14.783,2.553,0.001,0.0015,0.0025,9.416e-08,3.692443949572913e-07,0.0
spacemap,28619,56955,BLACKJACK ACES-2 [+],,Unknown,31305,PEGASUS R/B [-],Unknown,Unknown,2023-09-25 11:15:13.274,4.322115121475574,14.783,2.553,0.001,0.0015,0.0025,9.416e-08,3.692443949572913e-07,3.9214570407528813
Celestrak,28620,57188,HORS 1 [+],,Unknown,40029,FLOCK 1C-2 [-],Unknown,Unknown,2023-09-26 16:08:40.623,4.322,10.233,1.319,0.001,0.0015,0.0025,8.93e-08,3.692305772994533e-07,0.0
spacemap,28620,57188,HORS 1 [+],,Unknown,40029,FLOCK 1C-2 [-],Unknown,Unknown,2023-09-26 16:08:40.623,4.3221959935884255,10.233,1.319,0.001,0.0015,0.0025,8.93e-08,3.692305772994533e-07,4.134720910408212
Celestrak,28639,56481,STARLINK-6222 [+],,Unknown,57388,STARLING 1 [+],Unknown,Unknown,2023-09-24 17:19:42.404,4.324,15.088,2.954,0.001,0.0015,0.0025,8.136e-08,3.688922334375261e-07,0.0
spacemap,28639,56481,STARLINK-6222 [+],,Unknown,57388,STARLING 1 [+],Unknown,Unknown,2023-09-24 17:19:42.404,4.324177675515638,15.088,2.954,0.001,0.0015,0.0025,8.136e-08,3.688922334375261e-07,4.534073665652976
Celestrak,28655,56745,SNIPE 2 [+],,Unknown,23278,COSMOS 2292 [?],Unknown,Unknown,2023-09-29 12:30:30.601,4.325,15.402,3.014,0.001,0.0015,0.0025,7.982e-08,3.687883570699828e-07,0.0
spacemap,28655,56745,SNIPE 2 [+],,Unknown,23278,COSMOS 2292 [?],Unknown,Unknown,2023-09-29 12:30:30.601,4.324786627017629,15.402,3.014,0.001,0.0015,0.0025,7.982e-08,3.687883570699828e-07,4.620250025933134
Celestrak,28656,56756,KONDOR FKA NO.1 [+],,Unknown,47436,OBJECT Z [-],Unknown,Unknown,2023-09-28 10:48:08.130,4.325,14.243,2.162,0.001,0.0015,0.0025,1.113e-07,3.6879299215854695e-07,0.0
spacemap,28656,56756,KONDOR FKA NO.1 [+],,Unknown,47436,OBJECT Z [-],Unknown,Unknown,2023-09-28 10:48:08.130,4.324759449301594,14.243,2.162,0.001,0.0015,0.0025,1.113e-07,3.6879299215854695e-07,3.3135039726733777
Celestrak,28657,56918,STARLINK-5951 [+],,Unknown,35094,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-29 08:20:05.625,4.325,14.113,2.137,0.001,0.0003,0.002086145094211069,1.126e-07,2.567812012710871e-07,0.0
spacemap,28657,56918,STARLINK-5951 [+],,Unknown,35094,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-29 08:20:05.625,4.324901376395472,14.113,2.137,0.001,0.0003,0.002086145094211069,1.126e-07,2.567812012710871e-07,2.2804724802050362
Celestrak,28658,57335,STARLINK-6316 [+],,Unknown,12904,SL-3 R/B [-],Unknown,Unknown,2023-09-28 16:10:37.584,4.325,11.303,1.435,0.001,0.0015,0.0025,4.594e-07,3.686769070953189e-07,0.0
spacemap,28658,57335,STARLINK-6316 [+],,Unknown,12904,SL-3 R/B [-],Unknown,Unknown,2023-09-28 16:10:37.584,4.325440263370317,11.303,1.435,0.001,0.0015,0.0025,4.594e-07,3.686769070953189e-07,0.8025183001639505
Celestrak,28680,57037,OBJECT AK [+],,Unknown,28855,PSLV DEB [-],Unknown,Unknown,2023-09-27 20:53:44.805,4.327,11.38,1.442,0.001,0.0003,0.002085773667447092,1.668e-07,2.564472754998075e-07,0.0
spacemap,28680,57037,OBJECT AK [+],,Unknown,28855,PSLV DEB [-],Unknown,Unknown,2023-09-27 20:53:44.805,4.326945710774827,11.38,1.442,0.001,0.0003,0.002085773667447092,1.668e-07,2.564472754998075e-07,1.5374536900468077
Celestrak,28740,57009,OBJECT F [+],,Unknown,36441,COSMOS 2251 DEB [-],Unknown,Unknown,2023-09-29 13:48:17.005,4.333,15.171,2.989,0.001,0.0003,0.002084664378712091,8.035e-08,2.554517921874581e-07,0.0
spacemap,28740,57009,OBJECT F [+],,Unknown,36441,COSMOS 2251 DEB [-],Unknown,Unknown,2023-09-29 13:48:17.005,4.33306276191687,15.171,2.989,0.001,0.0003,0.002084664378712091,8.035e-08,2.554517921874581e-07,3.1792382350648176
Celestrak,28760,56993,MRC-100 [+],,Unknown,49595,COSMOS 1408 DEB [-],Unknown,Unknown,2023-09-24 10:32:01.605,4.335,15.153,3.065,0.001,0.0003,0.0020842797812887087,7.83e-08,2.5510728310146116e-07,0.0
spacemap,28760,56993,MRC-100 [+],,Unknown,49595,COSMOS 1408 DEB [-],Unknown,Unknown,2023-09-24 10:32:01.605,4.335187621964709,15.153,3.065,0.001,0.0003,0.0020842797812887087,7.83e-08,2.5510728310146116e-07,3.258075135395417
Celestrak,28771,57191,POLYTECH-UNIVERSE 3 (RS46S) [+],,Unknown,40035,FLOCK 1C-9 [-],Unknown,Unknown,2023-09-25 04:59:31.790,4.336,9.996,1.304,0.001,0.0015,0.0025,9.01e-08,3.669147875841876e-07,0.0
spacemap,28771,57191,POLYTECH-UNIVERSE 3 (RS46S) [+],,Unknown,40035,FLOCK 1C-9 [-],Unknown,Unknown,2023-09-25 04:59:31.790,4.335814357629822,9.996,1.304,0.001,0.0015,0.0025,9.01e-08,3.669147875841876e-07,4.072306188503747
Celestrak,28783,56772,STARLINK-6275 [+],,Unknown,19046,SL-3 R/B [-],Unknown,Unknown,2023-09-29 12:56:23.636,4.337,14.884,2.747,0.001,0.0015,0.0025,2.394e-07,3.66742776770733e-07,0.0
spacemap,28783,56772,STARLINK-6275 [+],,Unknown,19046,SL-3 R/B [-],Unknown,Unknown,2023-09-29 12:56:23.636,4.336831037359862,14.884,2.747,0.001,0.0015,0.0025,2.394e-07,3.66742776770733e-07,1.5319247149988848
Celestrak,28795,56834,STARLINK-30069 [+],,Unknown,56980,SPACEBEE-171 [+],Unknown,Unknown,2023-09-30 22:38:18.092,4.338,12.902,1.704,0.001,0.0015,0.0025,1.408e-07,3.6660669600095085e-07,0.0
spacemap,28795,56834,STARLINK-30069 [+],,Unknown,56980,SPACEBEE-171 [+],Unknown,Unknown,2023-09-30 22:38:18.092,4.337635857503269,12.902,1.704,0.001,0.0015,0.0025,1.408e-07,3.6660669600095085e-07,2.603740738643117
Celestrak,28815,56557,STARLINK-6265 [+],,Unknown,48837,FALCON 9 DEB [-],Unknown,Unknown,2023-09-25 00:31:02.600,4.339,11.129,1.416,0.001,0.0003,0.0020836049939732845,1.694e-07,2.545036165447121e-07,0.0
spacemap,28815,56557,STARLINK-6265 [+],,Unknown,48837,FALCON 9 DEB [-],Unknown,Unknown,2023-09-25 00:31:02.600,4.338920790639978,11.129,1.416,0.001,0.0003,0.0020836049939732845,1.694e-07,2.545036165447121e-07,1.5023826242308862
Celestrak,28825,56825,STARLINK-30084 [+],,Unknown,56935,OBJECT D [+],,Unknown,2023-09-29 11:30:59.489,4.34,12.394,1.598,0.001,0.001,0.002,1.5e-07,2.343995948253009e-07,0.0
spacemap,28825,56825,STARLINK-30084 [+],,Unknown,56935,OBJECT D [+],,Unknown,2023-09-29 11:30:59.489,4.339751726177213,12.394,1.598,0.001,0.001,0.002,1.5e-07,2.343995948253009e-07,1.562663965502006
Celestrak,28835,56716,ONEWEB-0680 [+],,Unknown,26387,SL-8 R/B [-],Unknown,Unknown,2023-09-26 03:28:50.007,4.341,15.022,3.052,0.001,0.0015,0.0025,3.884e-07,3.659957060402121e-07,0.0
spacemap,28835,56716,ONEWEB-0680 [+],,Unknown,26387,SL-8 R/B [-],Unknown,Unknown,2023-09-26 03:28:50.007,4.341254954728741,15.022,3.052,0.001,0.0015,0.0025,3.884e-07,3.659957060402121e-07,0.9423164419160971
Celestrak,28836,56972,SPACEBEE-177 [+],,Unknown,39443,QUBESCOUT-S1 [-],Unknown,Unknown,2023-09-27 12:49:47.134,4.341,11.953,1.523,0.001,0.0015,0.0025,1.574e-07,3.6606709390284245e-07,0.0
spacemap,28836,56972,SPACEBEE-177 [+],,Unknown,39443,QUBESCOUT-S1 [-],Unknown,Unknown,2023-09-27 12:49:47.134,4.340831633047071,11.953,1.523,0.001,0.0015,0.0025,1.574e-07,3.6606709390284245e-07,2.325712159484387
Celestrak,28837,57205,ARCCUBE 1 (RS25S) [+],,Unknown,57451,STARLINK-30216 [+],,Unknown,2023-09-29 08:46:43.558,4.341,12.236,1.576,0.001,0.001,0.002,1.521e-07,2.3426406045079937e-07,0.0
spacemap,28837,57205,ARCCUBE 1 (RS25S) [+],,Unknown,57451,STARLINK-30216 [+],,Unknown,2023-09-29 08:46:43.558,4.341006934931478,12.236,1.576,0.001,0.001,0.002,1.521e-07,2.3426406045079937e-07,1.54019763609993
Celestrak,28862,56792,STARLINK-6046 [+],,Unknown,27725,THORAD AGENA D DEB [-],Unknown,Unknown,2023-09-28 16:13:42.473,4.343,12.805,1.68,0.001,0.0003,0.0020828516604113247,1.426e-07,2.5383086202551554e-07,0.0
spacemap,28862,56792,STARLINK-6046 [+],,Unknown,27725,THORAD AGENA D DEB [-],Unknown,Unknown,2023-09-28 16:13:42.473,4.343096108672207,12.805,1.68,0.001,0.0003,0.0020828516604113247,1.426e-07,2.5383086202551554e-07,1.780020070305158
Celestrak,28863,57178,CUBESX-HSE 3 (RS42S) [+],,Unknown,28855,PSLV DEB [-],Unknown,Unknown,2023-09-30 10:13:58.294,4.343,5.599,1.092,0.001,0.0003,0.0020828140485040095,2.194e-07,2.5379730580753445e-07,0.0
spacemap,28863,57178,CUBESX-HSE 3 (RS42S) [+],,Unknown,28855,PSLV DEB [-],Unknown,Unknown,2023-09-30 10:13:58.294,4.343304781636894,5.599,1.092,0.001,0.0003,0.0020828140485040095,2.194e-07,2.5379730580753445e-07,1.1567789690407222
Celestrak,28883,57195,AVION KALUGA 650 [+],,Unknown,35223,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-26 03:38:54.736,4.345,15.004,2.776,0.001,0.0003,0.0020825314676207185,8.617e-08,2.5354529468713623e-07,0.0
spacemap,28883,57195,AVION KALUGA 650 [+],,Unknown,35223,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-26 03:38:54.736,4.3448731976717525,15.004,2.776,0.001,0.0003,0.0020825314676207185,8.617e-08,2.5354529468713623e-07,2.942384759047653
Celestrak,28893,56488,STARLINK-6204 [+],,Unknown,46596,FLOCK 4V-21 [-],Unknown,Unknown,2023-09-29 15:06:45.662,4.346,14.489,2.229,0.001,0.0015,0.0025,5.263e-08,3.65116122650576e-07,0.0
spacemap,28893,56488,STARLINK-6204 [+],,Unknown,46596,FLOCK 4V-21 [-],Unknown,Unknown,2023-09-29 15:06:45.662,4.346480964109418,14.489,2.229,0.001,0.0015,0.0025,5.263e-08,3.65116122650576e-07,6.937414452794528
Celestrak,28919,57190,NANOZOND 1 (RS49S) [+],,Unknown,57205,ARCCUBE 1 (RS25S) [+],,Unknown,2023-09-28 18:54:49.557,4.349,0.006,0.128,0.001,0.001,0.002,1.494e-05,2.3340743546522478e-07,0.0
spacemap,28919,57190,NANOZOND 1 (RS49S) [+],,Unknown,57205,ARCCUBE 1 (RS25S) [+],,Unknown,2023-09-28 18:54:49.557,4.348965572908342,0.006,0.128,0.001,0.001,0.002,1.494e-05,2.3340743546522478e-07,0.015622987648274751
Celestrak,28926,56222,DISCO-1 [+],,Unknown,56847,OBJECT B [+],,Unknown,2023-09-29 16:58:51.835,4.35,15.091,2.886,0.001,0.001,0.002,8.278e-08,2.33312410962621e-07,0.0
spacemap,28926,56222,DISCO-1 [+],,Unknown,56847,OBJECT B [+],,Unknown,2023-09-29 16:58:51.835,4.349851115856728,15.091,2.886,0.001,0.001,0.002,8.278e-08,2.33312410962621e-07,2.8184635293865785
Celestrak,28927,56747,OBJECT E [+],,Unknown,57024,OBJECT W [+],Unknown,Unknown,2023-09-28 05:39:19.166,4.35,9.768,1.29,0.001,0.0015,0.0025,1.854e-07,3.645672576045189e-07,0.0
spacemap,28927,56747,OBJECT E [+],,Unknown,57024,OBJECT W [+],Unknown,Unknown,2023-09-28 05:39:19.166,4.349751602725243,9.768,1.29,0.001,0.0015,0.0025,1.854e-07,3.645672576045189e-07,1.966382187726639
Celestrak,28928,57178,CUBESX-HSE 3 (RS42S) [+],,Unknown,57264,STARLINK-5858 [+],Unknown,Unknown,2023-09-27 15:44:08.878,4.35,13.091,1.764,0.001,0.0015,0.0025,1.356e-07,3.64456059711756e-07,0.0
spacemap,28928,57178,CUBESX-HSE 3 (RS42S) [+],,Unknown,57264,STARLINK-5858 [+],Unknown,Unknown,2023-09-27 15:44:08.878,4.350415121008943,13.091,1.764,0.001,0.0015,0.0025,1.356e-07,3.64456059711756e-07,2.687729053921504
Celestrak,28967,56420,STARLINK-6272 [+],,Unknown,40017,TABLETSAT-AURORA [-],Unknown,Unknown,2023-09-26 19:46:35.026,4.354,10.552,1.36,0.001,0.0015,0.0025,1.757e-07,3.6390231701161135e-07,0.0
spacemap,28967,56420,STARLINK-6272 [+],,Unknown,40017,TABLETSAT-AURORA [-],Unknown,Unknown,2023-09-26 19:46:35.026,4.353723833148651,10.552,1.36,0.001,0.0015,0.0025,1.757e-07,3.6390231701161135e-07,2.0711571827638666
Celestrak,28968,56993,MRC-100 [+],,Unknown,57704,STARLINK-30346 [+],Unknown,Unknown,2023-09-29 12:16:06.835,4.354,11.762,1.5,0.001,0.0015,0.0025,1.593e-07,3.638588373763976e-07,0.0
spacemap,28968,56993,MRC-100 [+],,Unknown,57704,STARLINK-30346 [+],Unknown,Unknown,2023-09-29 12:16:06.835,4.353983951730531,11.762,1.5,0.001,0.0015,0.0025,1.593e-07,3.638588373763976e-07,2.2841107179937077
Celestrak,28978,56876,STARLINK-6206 [+],,Unknown,37473,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-27 17:47:07.738,4.355,14.152,2.148,0.001,0.0003,0.0020807407051729562,1.112e-07,2.51952320007756e-07,0.0
spacemap,28978,56876,STARLINK-6206 [+],,Unknown,37473,FENGYUN 1C DEB [-],Unknown,Unknown,2023-09-27 17:47:07.738,4.354838908068465,14.152,2.148,0.001,0.0003,0.0020807407051729562,1.112e-07,2.51952320007756e-07,2.265758273451043
