INDEX,TCA_RANGE,TCA_RELATIVE_SPEED,HBR_SPACEMAP,HBR_CELESTRAK,PC_SPACEMAP,PC_CELESTRAK,ERROR(RATIO),NORAD_CAT_ID_1,OBJECT_NAME_1,OBJECT_CLASS_1,SHAPE_1,SPAN_1,DIAMETER_1,HEIGHT_1,WIDTH_1,DEPTH_1,NORAD_CAT_ID_2,OBJECT_NAME_2,OBJECT_CLASS_2,SHAPE_2,SPAN_2,DIAMETER_2,HEIGHT_2,WIDTH_2,DEPTH_2
45449,4.065,10.924,0.0017576614559902,0.0017148614559903,2.063364761910726e-07,1.964e-07,1.0505930559626913,57223,STARLINK-5519 [+],Unknown,,,,,,,40800,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
45473,4.066,11.922,0.0017576614559902,0.0016425614559904,2.062349951325456e-07,1.801e-07,1.1451137986260167,57516,STARLINK-30149 [+],Unknown,,,,,,,37093,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
45515,4.068,14.29,0.0017576614559902,0.0009492614559915,2.060322574059592e-07,6.009e-08,3.428727864968533,56544,STARLINK-6226 [+],Unknown,,,,,,,40029,FLOCK 1C-2 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
45517,4.068,12.935,0.0017576614559902,0.0015426614559906,2.060322574059592e-07,1.587e-07,1.2982498891364789,57181,OBJECT R [+],Unknown,,,,,,,57255,STARLINK-5481 [+],Unknown,,,,,,
45540,4.069,11.197,0.0017576614559902,0.0016941114559903,2.0593100065621397e-07,1.913e-07,1.0764819689295029,57263,STARLINK-5509 [+],Unknown,,,,,,,34469,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
45541,4.069,5.134,0.0017576614559902,0.0019473614559899,2.0593100065621397e-07,2.528e-07,0.8146004772793273,57727,YAOGAN-39 01A [+],Unknown,,,,,,,57890,OBJECT E [-],Unknown,,,,,,
45599,4.072,15.22,0.0017576614559902,0.0011547614559912,2.0562767784009962e-07,8.875e-08,2.3169315812968967,56870,OBJECT AA [+],Unknown,,,,,,,18421,COSMOS 1892 [?],Payload,Cyl + 2 Pan,13.1,1.3,3.2,,
45621,4.073,12.039,0.0017576614559902,0.0016316614559904,2.055267191612736e-07,1.771e-07,1.1605122482285353,56835,STARLINK-30144 [+],Unknown,,,,,,,16986,COSMOS 1782 [?],Payload,Cyl + 2 Pan,13.1,1.3,3.2,,
45622,4.073,6.756,0.0017576614559902,0.00190481145599,2.055267191612736e-07,2.414e-07,0.8513948598230058,57025,OBJECT X [+],Unknown,,,,,,,54438,CZ-6A DEB [-],Other Debris,,,,,,
45652,4.074,9.039,0.0017576614559902,0.0018201114559901,2.054258347755419e-07,2.203e-07,0.932482227760063,56952,BLACKJACK ACES-4 [+],Unknown,,,,,,,57439,STARLINK-30173 [+],Unknown,,,,,,
45653,4.074,7.734,0.0017576614559902,0.0067623114559783,2.054258347755419e-07,3.041e-06,0.0675520666805464,57241,STARLINK-6349 [+],Unknown,,,,,,,20510,OKEAN-2 [?],Payload,Cone + 2 Pan,21.5,,5.0,2.4,21.5
45654,4.074,10.876,0.0017576614559902,0.0012012114559911,2.054258347755419e-07,9.594e-08,2.141190689759661,57477,STARLINK-30176 [+],Unknown,,,,,,,40026,FLOCK 1C-7 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
45677,4.075,11.125,0.0017576614559902,0.0017001614559903,2.0532502468290449e-07,1.921e-07,1.0688444803899244,56913,STARLINK-5950 [+],Unknown,,,,,,,31591,CBERS 1 DEB [-],Payload Fragmentation Debris,,,,,,
45714,4.077,14.994,0.0017576614559902,0.0018148114559901,2.051236269684843e-07,2.187e-07,0.9379223912596448,56728,IRIDIUM 174 [+],Unknown,,,,,,,13553,SL-14 R/B [-],Rocket Body,Cyl,2.7,2.4,2.7,,
45735,4.078,8.712,0.0017576614559902,0.0018338614559901,2.0502303922417297e-07,2.232e-07,0.9185620036925312,56444,TROPICS-06 [+],Unknown,,,,,,,57010,OBJECT G [+],Unknown,,,,,,
45754,4.079,12.754,0.0017576614559902,0.0025818614559916,2.0492252544621345e-07,4.422e-07,0.4634159327141869,56548,STARLINK-6244 [+],Unknown,,,,,,,12904,SL-3 R/B [-],Rocket Body,Cyl,3.8,2.6,3.8,,
45817,4.082,14.16,0.0017576614559902,0.0013798614559908,2.04621427216117e-07,1.261e-07,1.6226917305005313,56410,STARLINK-6281 [+],Unknown,,,,,,,39052,CZ-4B DEB [-],Rocket Fragmentation Debris,,,,,,
45818,4.082,11.204,0.0017576614559902,0.0016942114559903,2.04621427216117e-07,1.901e-07,1.0763883598954076,57263,STARLINK-5509 [+],Unknown,,,,,,,34469,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
45862,4.084,15.212,0.0017576614559902,0.0011573114559912,2.044210636011219e-07,8.862e-08,2.30671477771521,56871,OBJECT AB [+],Unknown,,,,,,,18421,COSMOS 1892 [?],Payload,Cyl + 2 Pan,13.1,1.3,3.2,,
46000,4.09,5.707,0.0017576614559902,0.00193366145599,2.0382173528730249e-07,2.467e-07,0.8261926845857416,57023,OBJECT V [+],Unknown,,,,,,,57401,TIANMU-1 09 [+],Unknown,,,,,,
46026,4.091,14.047,0.0017576614559902,0.0009770614559915,2.037221035100967e-07,6.295e-08,3.236252637173895,56380,STARLINK-6161 [+],Unknown,,,,,,,40041,FLOCK 1C-3 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
46027,4.091,11.577,0.0017576614559902,0.0016613614559904,2.037221035100967e-07,1.82e-07,1.1193522170884431,56722,ONEWEB-0694 [+],Unknown,,,,,,,47029,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
46029,4.091,14.293,0.0017576614559902,0.0013360114559909,2.037221035100967e-07,1.177e-07,1.730858993288842,57628,HEAD-3C [+],Unknown,,,,,,,30930,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
46049,4.092,7.575,0.0017576614559902,0.0013152114559909,2.036225448007005e-07,1.14e-07,1.7861626736903549,56914,STARLINK-5961 [+],Unknown,,,,,,,40029,FLOCK 1C-2 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
46050,4.092,11.773,0.0017576614559902,0.0016599614559904,2.036225448007005e-07,1.816e-07,1.1212695198276457,57113,STARLINK-6142 [+],Unknown,,,,,,,18517,COSMOS 374 DEB [-],Payload Fragmentation Debris,,,,,,
46051,4.092,8.725,0.0017576614559902,0.0018339614559901,2.036225448007005e-07,2.217e-07,0.9184598322088428,57221,STARLINK-5875 [+],Unknown,,,,,,,38828,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
46071,4.093,9.452,0.0017576614559902,0.0017989114559902,2.0352305903658546e-07,2.132e-07,0.954610971090926,56428,STARLINK-6238 [+],Unknown,,,,,,,48609,FALCON 9 DEB [-],Rocket Mission Related Object,Cyl,7.0,0.02,7.0,,
46072,4.093,12.975,0.0017576614559902,0.0015374114559906,2.0352305903658546e-07,1.557e-07,1.3071487414038885,57335,STARLINK-6316 [+],Unknown,,,,,,,57325,OBJECT AZ [-],Unknown,,,,,,
46115,4.095,7.38,0.0017576614559902,0.00188551145599,2.033243060991419e-07,2.34e-07,0.8689072910219738,56507,STARLINK-5333 [+],Unknown,,,,,,,57325,OBJECT AZ [-],Unknown,,,,,,
46117,4.095,9.499,0.0017576614559902,0.0017964114559902,2.033243060991419e-07,2.124e-07,0.9572707443462424,56542,STARLINK-6266 [+],Unknown,,,,,,,28809,KIRARI (OICETS) [?],Payload,Box + 2 Pan,9.4,,2.5,1.1,1.1
46202,4.099,12.504,0.0017576614559902,0.0015902614559905,2.029276727086309e-07,1.661e-07,1.2217198838568983,56792,STARLINK-6046 [+],Unknown,,,,,,,41023,TIANHUI 1-03 DEB [-],Rocket Mission Related Object,,,,,,
46227,4.1,13.72,0.0017576614559902,0.0014440614559907,2.02828695682714e-07,1.369e-07,1.4815828756955,57182,MONITOR-4 (RS57S) [+],Unknown,,,,,,,57508,STARLINK-30074 [+],Unknown,,,,,,
46271,4.102,4.643,0.0017576614559902,0.0019569114559899,2.026309587921679e-07,2.512e-07,0.8066519060197767,57252,STARLINK-5511 [+],Unknown,,,,,,,34020,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
46272,4.102,14.165,0.0017576614559902,0.0009643114559915,2.026309587921679e-07,6.099e-08,3.32236364637101,57457,STARLINK-30165 [+],Unknown,,,,,,,43821,FLOCK 3S-2 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
46282,4.103,4.121,0.0017576614559902,0.00196636145599,2.0253219876416746e-07,2.535e-07,0.7989435848685106,56461,STARLINK-6037 [+],Unknown,,,,,,,38146,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
46311,4.104,14.839,0.0017576614559902,0.001257461455991,2.0243351090543449e-07,1.036e-07,1.953991418006124,57186,CSTP 1.2 (STC 1.2) [+],Unknown,,,,,,,39311,PEGASUS DEB [-],Rocket Fragmentation Debris,,,,,,
46349,4.106,14.943,0.0017576614559902,0.0021170114559904,2.0223635149155698e-07,2.934e-07,0.6892854515731321,57861,VICTUS NOX [+],Unknown,,,,,,,16881,COSMOS 1766 [?],Payload,Irr + 4 Pan,21.5,,5.0,2.4,2.4
46390,4.108,5.682,0.0017576614559902,0.00193466145599,2.020394799378931e-07,2.448e-07,0.8253246729489095,56834,STARLINK-30069 [+],Unknown,,,,,,,57487,NULION [+],Unknown,,,,,,
46391,4.108,9.099,0.0017576614559902,0.0018156114559901,2.020394799378931e-07,2.156e-07,0.9371033392295596,57085,STARLINK-6232 [+],Unknown,,,,,,,27129,PSLV DEB [-],Rocket Fragmentation Debris,,,,,,
46392,4.108,11.808,0.0017576614559902,0.0016470614559904,2.020394799378931e-07,1.774e-07,1.138892220619465,57173,OBJECT H [+],Unknown,,,,,,,57226,STARLINK-6350 [+],Unknown,,,,,,
46444,4.11,13.914,0.0017576614559902,0.0014149614559908,2.018428957543289e-07,1.308e-07,1.5431414048496093,56901,STARLINK-6185 [+],Unknown,,,,,,,40604,DMSP 5D-2 F13 DEB [-],Payload Fragmentation Debris,,,,,,
46470,4.111,14.99,0.0017576614559902,0.0012030114559911,2.017447112016987e-07,9.45e-08,2.134864668801044,57193,SITRO-AIS 8 (ANOKHIN) [+],Unknown,,,,,,,37492,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
46471,4.111,7.086,0.0017576614559902,0.0031368114559932,2.017447112016987e-07,6.426e-07,0.3139506865883888,57241,STARLINK-6349 [+],Unknown,,,,,,,13403,SL-3 R/B [-],Rocket Body,Cyl,3.8,2.6,3.8,,
46490,4.112,11.104,0.0017576614559902,0.0017021614559903,2.0164659832822217e-07,1.891e-07,1.0663490128409423,56701,STARLINK-30125 [+],Unknown,,,,,,,39927,PEGASUS DEB [-],Rocket Fragmentation Debris,,,,,,
46491,4.112,9.253,0.0017576614559902,0.0018089614559902,2.0164659832822217e-07,2.136e-07,0.9440383816864334,56895,STARLINK-6208 [+],Unknown,,,,,,,57197,HORS 2 [+],Unknown,,,,,,
46560,4.115,7.321,0.0017576614559902,0.00188701145599,2.0135268867995802e-07,2.321e-07,0.867525586729677,57061,STARLINK-5869 [+],Unknown,,,,,,,57199,SITRO-AIS 10 (BURDAEV) [+],Unknown,,,,,,
46582,4.116,13.757,0.0017576614559902,0.0014385614559907,2.012548615428683e-07,1.348e-07,1.4929885871132662,56542,STARLINK-6266 [+],Unknown,,,,,,,36290,CZ-4B DEB [-],Payload Debris,,,,,,
46583,4.116,11.946,0.0017576614559902,0.0016357614559904,2.012548615428683e-07,1.743e-07,1.1546463657077928,57231,STARLINK-5840 [+],Unknown,,,,,,,57323,OBJECT AX [-],Unknown,,,,,,
46622,4.118,14.078,0.0017576614559902,0.0013859114559908,2.010594211217079e-07,1.25e-07,1.6084753689736633,57247,STARLINK-5039 [+],Unknown,,,,,,,32148,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
46623,4.118,12.691,0.0017576614559902,0.0015675114559905,2.010594211217079e-07,1.599e-07,1.2574072615491427,57252,STARLINK-5511 [+],Unknown,,,,,,,43682,H-2A R/B [-],Rocket Body,Cyl,9.2,4.0,9.2,,
46624,4.118,9.461,0.0017576614559902,0.001259311455991,2.010594211217079e-07,1.032e-07,1.9482502046677124,57458,STARLINK-30140 [+],Unknown,,,,,,,40029,FLOCK 1C-2 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
46703,4.121,12.041,0.0017576614559902,0.0027581114559921,2.007667938155445e-07,4.944e-07,0.4060817027013441,57057,STARLINK-6223 [+],Unknown,,,,,,,20663,COSMOS 2084 [?],Payload,Cyl + 2 Pan,5.0,2.0,2.0,,
46746,4.123,8.336,0.0017576614559902,0.0018499114559901,2.0057206373275454e-07,2.222e-07,0.9026645532527208,57516,STARLINK-30149 [+],Unknown,,,,,,,14229,SL-3 DEB [-],Rocket Mission Related Object,,,,,,
46757,4.124,8.8,0.0017576614559902,0.0018303114559901,2.0047480492354126e-07,2.174e-07,0.922147216759619,56380,STARLINK-6161 [+],Unknown,,,,,,,55848,CZ-2C DEB [-],Rocket Mission Related Object,,,,,,
46779,4.125,8.315,0.0017576614559902,0.0018508114559901,2.0037761681325362e-07,2.222e-07,0.9017894546051018,57188,HORS 1 [+],Unknown,,,,,,,57623,STARLINK-30100 [+],Unknown,,,,,,
46946,4.132,14.231,0.0017576614559902,0.0013642614559909,1.996992746691844e-07,1.203e-07,1.6600105957538187,56390,STARLINK-6300 [+],Unknown,,,,,,,31305,PEGASUS R/B [-],Rocket Body,Cyl,1.4,1.27,1.4,,
46977,4.133,12.789,0.0017576614559902,0.0015589114559906,1.9960264994479165e-07,1.57e-07,1.2713544582470802,56428,STARLINK-6238 [+],Unknown,,,,,,,34424,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
47005,4.134,13.634,0.0017576614559902,0.0014629114559907,1.995060952658396e-07,1.382e-07,1.443604162560344,56956,BLACKJACK ACES-1 [+],Unknown,,,,,,,57535,STARLINK-30262 [+],Unknown,,,,,,
47023,4.135,0.009,0.0017576614559902,0.00199141145599,1.9940961067317117e-07,2.56e-07,0.7789437916920746,56943,NUSAT-40 (C SHOEMAKER) [+],Unknown,,,,,,,56994,OBJECT BW [-],Unknown,,,,,,
47042,4.136,0.043,0.0017576614559902,0.0019993114559901,1.9931319604425774e-07,2.579e-07,0.7728313146345783,56746,OBJECT D [+],Unknown,,,,,,,56748,OBJECT F [+],Unknown,,,,,,
47069,4.137,11.709,0.0017576614559902,0.0016582114559904,1.9921685133825656e-07,1.773e-07,1.123614502753844,57184,MONITOR-2 (RS39S) [+],Unknown,,,,,,,46442,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
47097,4.138,10.92,0.0017576614559902,0.0017156614559903,1.9912057643263925e-07,1.897e-07,1.0496603923702648,56956,BLACKJACK ACES-1 [+],Unknown,,,,,,,44315,WT 1A [?],Payload,Box + 2 Pan,0.5,,0.3,0.2,0.2
47098,4.138,13.424,0.0017576614559902,0.0014848614559907,1.9912057643263925e-07,1.421e-07,1.401270770110058,57152,STARLINK-6164 [+],Unknown,,,,,,,57190,NANOZOND 1 (RS49S) [+],Unknown,,,,,,
47099,4.138,12.275,0.0017576614559902,0.0016073114559905,1.9912057643263925e-07,1.665e-07,1.195919377973809,57187,SVYATOBOR 1 (RS60S) [+],Unknown,,,,,,,14817,SL-8 DEB [-],Payload Mission Related Object,,,,,,
47244,4.145,14.758,0.0017576614559902,0.0012428114559911,1.984486021747253e-07,9.921e-08,2.0002882993118165,56716,ONEWEB-0680 [+],Unknown,,,,,,,40243,PEGASUS DEB [-],Rocket Fragmentation Debris,,,,,,
47277,4.147,13.322,0.0017576614559902,0.0014980114559907,1.982572342322479e-07,1.44e-07,1.3767863488350551,57061,STARLINK-5869 [+],Unknown,,,,,,,57391,LEMUR-2-DEVERILL-M-T [+],Unknown,,,,,,
47298,4.148,14.159,0.0017576614559902,0.0009635614559915,1.981616540630428e-07,5.955e-08,3.327651621545639,56702,STARLINK-30117 [+],Unknown,,,,,,,40027,FLOCK 1C-1 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
47299,4.148,10.026,0.0017576614559902,0.0017613114559902,1.981616540630428e-07,1.99e-07,0.9957872063469488,57629,HEAD-3D [+],Unknown,,,,,,,17717,THORAD AGENA D DEB [-],Rocket Fragmentation Debris,,,,,,
47386,4.152,13.118,0.0017576614559902,0.0015312614559906,1.977800237116099e-07,1.501e-07,1.3176550547075938,57083,STARLINK-6253 [+],Unknown,,,,,,,57393,ELECTRON KICK STAGE R/B [-],Unknown,,,,,,
47416,4.153,4.451,0.0017576614559902,0.0019602614559899,1.9768478837835579e-07,2.459e-07,0.8039234988953061,56460,STARLINK-6047 [+],Unknown,,,,,,,39442,PUCP-SAT 1 [-],Payload,Box,0.1,,0.1,0.1,0.1
47417,4.153,9.384,0.0017576614559902,0.0018037614559902,1.9768478837835579e-07,2.082e-07,0.9494946607990192,56918,STARLINK-5951 [+],Unknown,,,,,,,54287,CZ-6A DEB [-],Other Debris,,,,,,
47418,4.153,13.968,0.0017576614559902,0.0014094114559908,1.9768478837835579e-07,1.271e-07,1.5553484530161743,57172,UMKA 1 (RS40S) [+],Unknown,,,,,,,57468,STARLINK-30039 [+],Unknown,,,,,,
47437,4.154,12.647,0.0017576614559902,0.0015728114559905,1.97589621824415e-07,1.582e-07,1.248986231507048,57190,NANOZOND 1 (RS49S) [+],Unknown,,,,,,,57253,STARLINK-5516 [+],Unknown,,,,,,
47496,4.157,15.079,0.0017576614559902,0.0012002614559911,1.9730453410330145e-07,9.2e-08,2.144614501122841,56872,OBJECT AC [+],Unknown,,,,,,,30373,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
47520,4.158,15.025,0.0017576614559902,0.0011965614559911,1.972096419722857e-07,9.139e-08,2.15789081926125,56746,OBJECT D [+],Unknown,,,,,,,39443,QUBESCOUT-S1 [-],Payload,Box,0.125,,0.125,0.05,0.125
47545,4.159,9.568,0.0017576614559902,0.0017928614559902,1.9711481829384044e-07,2.051e-07,0.9610668858792806,57529,STARLINK-30266 [+],Unknown,,,,,,,38013,ASAP-S [-],Rocket Mission Related Object,Cyl,1.2,1.2,1.0,,
47568,4.16,8.515,0.0017576614559902,0.0018420114559901,1.970200629454375e-07,2.164e-07,0.9104439137959218,56513,STARLINK-5329 [+],Unknown,,,,,,,57208,SITRO-AIS 11 (SHEFFER) [+],Unknown,,,,,,
47636,4.163,15.201,0.0017576614559902,0.0011606614559912,1.9673620659458208e-07,8.578e-08,2.293497395600164,56872,OBJECT AC [+],Unknown,,,,,,,18421,COSMOS 1892 [?],Payload,Cyl + 2 Pan,13.1,1.3,3.2,,
47661,4.164,10.906,0.0017576614559902,0.0017150114559903,1.9664172407623402e-07,1.872e-07,1.0504365602362926,57208,SITRO-AIS 11 (SHEFFER) [+],Unknown,,,,,,,48608,FALCON 9 DEB [-],Rocket Mission Related Object,Cyl,7.0,0.02,7.0,,
47662,4.164,8.463,0.0017576614559902,0.0018446614559901,1.9664172407623402e-07,2.166e-07,0.907856528514469,57365,STARLINK-5007 [+],Unknown,,,,,,,56231,OBJECT BQ [-],Unknown,,,,,,
47727,4.166,9.324,0.0017576614559902,0.0018067614559902,1.9645296321280802e-07,2.076e-07,0.9463052177880922,56750,OBJECT H [+],Unknown,,,,,,,46483,CZ-4B DEB [-],Rocket Mission Related Object,,,,,,
47780,4.168,14.153,0.0017576614559902,0.0013750114559909,1.9626447395415219e-07,1.201e-07,1.6341754700595517,56483,STARLINK-5868 [+],Unknown,,,,,,,32184,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
47842,4.171,4.155,0.0017576614559902,0.00196476145599,1.9598224837551698e-07,2.449e-07,0.8002541787485381,57166,METEOR-M2 3 [+],Unknown,,,,,,,42419,NOAA 16 DEB [-],Payload Fragmentation Debris,,,,,,
47908,4.174,13.258,0.0017576614559902,0.0015109114559906,1.9570063106903858e-07,1.446e-07,1.3533930226074589,57196,OBJECT AG [+],Unknown,,,,,,,36258,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
47931,4.175,11.482,0.0017576614559902,0.0016739114559904,1.956068935237745e-07,1.774e-07,1.1026318687924157,57167,STRATOSAT-TK 1 (RS52S) [+],Unknown,,,,,,,48837,FALCON 9 DEB [-],Rocket Mission Related Object,Cyl,2.0,2.0,0.2,,
47979,4.177,14.458,0.0017576614559902,0.0009529614559915,1.954196203193185e-07,5.744e-08,3.402152164333539,56488,STARLINK-6204 [+],Unknown,,,,,,,46596,FLOCK 4V-21 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
48031,4.179,2.427,0.0017576614559902,0.00198811145599,1.952326159831635e-07,2.498e-07,0.7815557084994535,56748,OBJECT F [+],Unknown,,,,,,,30095,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
48032,4.179,15.16,0.0017576614559902,0.0011736114559912,1.952326159831635e-07,8.704e-08,2.2430217828948007,56953,RUNNER-1 (TYVAK-1005) [+],Unknown,,,,,,,47060,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
48033,4.179,13.782,0.0017576614559902,0.0014425614559907,1.952326159831635e-07,1.315e-07,1.4846586766780492,56956,BLACKJACK ACES-1 [+],Unknown,,,,,,,57535,STARLINK-30262 [+],Unknown,,,,,,
48087,4.181,12.164,0.0017576614559902,0.0016142114559905,1.950458799026672e-07,1.645e-07,1.1856892395298917,56483,STARLINK-5868 [+],Unknown,,,,,,,43763,UPPER FREE FLYER [-],Payload,Cyl + 1 Sail,4.0,2.0,3.1,,
48130,4.183,8.775,0.0017576614559902,0.0018311114559901,1.948594116285587e-07,2.115e-07,0.9213210951704904,56419,STARLINK-5350 [+],Unknown,,,,,,,57390,LEMUR-2-MANO [+],Unknown,,,,,,
48148,4.184,9.899,0.0017576614559902,0.0017757114559902,1.9476627774021242e-07,1.988e-07,0.9797096465805452,56529,STARLINK-6307 [+],Unknown,,,,,,,52037,MINOTAUR 4 DEB [-],Rocket Fragmentation Debris,,,,,,
48282,4.191,15.076,0.0017576614559902,0.0011753614559912,1.9411620618108185e-07,8.68e-08,2.236361822362694,56484,STARLINK-6221 [+],Unknown,,,,,,,57389,STARLING 3 [+],Unknown,,,,,,
48324,4.193,13.959,0.0017576614559902,0.0014072114559908,1.9393106917877562e-07,1.243e-07,1.5601855927496022,57249,STARLINK-5517 [+],Unknown,,,,,,,43806,OBJECT BA [-],Payload,Box,0.1,,0.1,0.1,0.1
48378,4.195,14.231,0.0017576614559902,0.0009553114559915,1.9374619691964529e-07,5.723e-08,3.385395717624415,56546,STARLINK-6187 [+],Unknown,,,,,,,40035,FLOCK 1C-9 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
48471,4.199,9.273,0.0017576614559902,0.0018109614559902,1.933772445479288e-07,2.053e-07,0.9419252048121228,57710,STARLINK-30335 [+],Unknown,,,,,,,36441,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
48516,4.201,15.094,0.0017576614559902,0.0011913614559911,1.931931634551149e-07,8.875e-08,2.176824376959041,56222,DISCO-1 [+],Unknown,,,,,,,56848,OBJECT C [+],Unknown,,,,,,
48589,4.204,10.203,0.0017576614559902,0.0017579614559902,1.929175342782273e-07,1.93e-07,0.999572716467499,56913,STARLINK-5950 [+],Unknown,,,,,,,31591,CBERS 1 DEB [-],Payload Fragmentation Debris,,,,,,
48608,4.205,14.146,0.0017576614559902,0.0013767614559908,1.9282578896416345e-07,1.183e-07,1.629972856839928,57620,STARLINK-30141 [+],Unknown,,,,,,,35398,CZ-4 DEB [-],Rocket Mission Related Object,,,,,,
48636,4.206,14.038,0.0017576614559902,0.0013967614559908,1.9273410908030133e-07,1.217e-07,1.583682079542328,57404,STARLINK-30240 [+],Unknown,,,,,,,44593,CZ-4B DEB [-],Payload Debris,,,,,,
48728,4.21,13.459,0.0017576614559902,0.0014806614559907,1.9236804253990045e-07,1.365e-07,1.409289688936999,57022,OBJECT U [+],Unknown,,,,,,,27127,PSLV DEB [-],Rocket Fragmentation Debris,,,,,,
48730,4.21,8.091,0.0017576614559902,0.0018594114559901,1.9236804253990045e-07,2.153e-07,0.8934883536456125,57254,STARLINK-5490 [+],Unknown,,,,,,,33500,H-2A R/B [-],Rocket Body,Cyl,9.2,4.0,9.2,,
48775,4.212,8.894,0.0017576614559902,0.0018262614559901,1.9218540029888346e-07,2.075e-07,0.9261947002355828,57016,OBJECT N [+],Unknown,,,,,,,57363,STARLINK-6356 [+],Unknown,,,,,,
48806,4.213,13.028,0.0017576614559902,0.0015318614559906,1.920941766701925e-07,1.459e-07,1.3166153301589614,57104,STARLINK-6130 [+],Unknown,,,,,,,57196,OBJECT AG [+],Unknown,,,,,,
48838,4.214,10.144,0.0017576614559902,0.0017639614559902,1.9200301798158938e-07,1.934e-07,0.9927767217248676,56868,OBJECT Y [+],Unknown,,,,,,,57433,STARLINK-30105 [+],Unknown,,,,,,
48839,4.214,12.351,0.0017576614559902,0.0016040614559905,1.9200301798158938e-07,1.599e-07,1.200769343224449,56935,OBJECT D [+],Unknown,,,,,,,57704,STARLINK-30346 [+],Unknown,,,,,,
48840,4.214,12.819,0.0017576614559902,0.0015572114559906,1.9200301798158938e-07,1.507e-07,1.2740744391611771,57016,OBJECT N [+],Unknown,,,,,,,40337,CZ-4B R/B [-],Rocket Body,Cyl,7.5,2.9,7.5,,
48910,4.217,14.142,0.0017576614559902,0.0013812614559908,1.917299309436653e-07,1.184e-07,1.6193406329701463,57188,HORS 1 [+],Unknown,,,,,,,57530,STARLINK-30270 [+],Unknown,,,,,,
48928,4.218,12.282,0.0017576614559902,0.0016020614559905,1.9163903140277162e-07,1.592e-07,1.2037627600676606,56711,ONEWEB-0668 [+],Unknown,,,,,,,35765,COSMOS 2251 DEB [-],Payload Fragmentation Debris,,,,,,
48962,4.219,13.003,0.0017576614559902,0.0015356114559906,1.915481964752232e-07,1.462e-07,1.3101791824570663,57471,STARLINK-30190 [+],Unknown,,,,,,,39433,HUMSAT-D [-],Payload,Box,0.1,,0.1,0.1,0.1
48985,4.22,15.178,0.0017576614559902,0.0011744114559912,1.9145742612017722e-07,8.547e-08,2.2400541256601985,56756,KONDOR FKA NO.1 [+],Unknown,,,,,,,26740,PEGASUS DEB [-],Rocket Fragmentation Debris,,,,,,
49008,4.221,15.209,0.0017576614559902,0.0011547114559912,1.913667202559481e-07,8.259e-08,2.317068897638311,56865,OBJECT V [+],Unknown,,,,,,,50058,COSMOS 1408 DEB [-],Payload Fragmentation Debris,,,,,,
49009,4.221,14.268,0.0017576614559902,0.0009508614559915,1.913667202559481e-07,5.6e-08,3.41726286171336,57147,STARLINK-5765 [+],Unknown,,,,,,,40027,FLOCK 1C-1 [-],Payload,Box + 2 Pan,0.3,,0.3,0.1,0.1
49011,4.221,0.006,0.0017576614559902,0.0019996114559901,1.913667202559481e-07,2.477e-07,0.7725745670405657,57186,CSTP 1.2 (STC 1.2) [+],Unknown,,,,,,,57196,OBJECT AG [+],Unknown,,,,,,
49036,4.222,13.526,0.0017576614559902,0.0014816114559907,1.91276078882536e-07,1.359e-07,1.407476665802325,56701,STARLINK-30125 [+],Unknown,,,,,,,39312,PEGASUS DEB [-],Rocket Fragmentation Debris,,,,,,
49038,4.222,13.696,0.0017576614559902,0.0014540614559907,1.91276078882536e-07,1.309e-07,1.4612381885602443,57184,MONITOR-2 (RS39S) [+],Unknown,,,,,,,31663,FENGYUN 1C DEB [-],Payload Fragmentation Debris,,,,,,
